PAGE,ALG_GUB,PREDICT_DATE,PREDICT_VIEW,REAL_VIEW
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-23,18706.0,9863.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-24,6597.0,6671.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-25,18894.0,15943.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-26,19836.0,18917.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-27,22589.0,776.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-28,27293.0,35297.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-29,11059.0,18162.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-30,19647.0,18376.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-31,20681.0,21068.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-01,21389.0,34777.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-02,17093.0,34072.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-03,21840.0,738.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-04,16908.0,23832.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-05,17135.0,11322.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-06,21265.0,8595.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-07,26150.0,9519.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-08,18002.0,14305.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-09,20092.0,26540.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-10,26372.0,3172.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-09,23062.0,2620.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-10,22372.0,26922.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-11,17129.0,15528.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-12,20626.0,8810.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-13,11800.0,18928.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-14,23688.0,20115.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-15,19987.0,26913.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-16,19980.0,18983.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-17,28068.0,19910.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-18,17630.0,9706.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-19,12606.0,5698.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-20,14488.0,16037.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-21,10345.0,21722.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-22,20170.0,29062.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-23,11786.0,815.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-24,20497.0,20002.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-25,18338.0,4953.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-26,20886.0,18796.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-27,18416.0,8191.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-28,16612.0,10353.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-29,26421.0,18936.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-30,25273.0,3746.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-07-31,21629.0,16951.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-01,17964.0,23101.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-02,23507.0,3949.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-03,24285.0,4357.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-04,23122.0,18941.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-05,17867.0,17985.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-06,18936.0,2178.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-07,28996.0,24556.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-08,20879.0,11314.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-09,24934.0,14963.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-10,20385.0,41884.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-11,23132.0,18196.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-12,18603.0,24708.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-13,11437.0,9453.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-14,29785.0,44635.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-15,26746.0,12081.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-16,18998.0,32759.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-17,16967.0,15050.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-18,16993.0,15251.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-19,25869.0,22215.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-20,24331.0,12165.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-21,28533.0,17697.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-22,22727.0,20502.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-23,18702.0,9851.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-24,6591.0,6664.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-25,18892.0,15934.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-26,19840.0,18912.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-27,22582.0,772.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-28,27287.0,35294.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-29,11060.0,18156.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-30,19649.0,18365.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-08-31,20676.0,21060.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-09-01,21387.0,34768.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-09-02,17092.0,34069.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-09-03,21834.0,730.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-09-04,16903.0,23820.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-09-05,17128.0,11316.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-09-06,21266.0,8585.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-09-07,26147.0,9502.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-09-08,18000.0,14293.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-09-09,20085.0,26532.0
Special:LinkSearch_en.wikipedia.org_desktop_all-agents,NLinear,2017-09-10,26367.0,3168.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-09,8485.0,6940.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-10,4531.0,7959.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-11,4929.0,7933.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-12,8259.0,8608.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-13,5230.0,7329.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-14,8150.0,5651.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-15,6880.0,6825.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-16,9815.0,9917.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-17,10919.0,6939.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-18,9216.0,8520.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-19,9590.0,6492.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-20,12341.0,6845.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-21,12260.0,8526.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-22,10758.0,7765.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-23,12578.0,4780.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-24,11604.0,6456.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-25,6685.0,5765.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-26,6115.0,6400.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-27,9083.0,6152.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-28,7918.0,6711.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-29,7042.0,4703.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-30,3904.0,5961.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-07-31,11204.0,8283.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-01,7693.0,8165.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-02,11331.0,6301.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-03,6257.0,8793.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-04,6529.0,5996.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-05,7609.0,4436.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-06,10269.0,5403.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-07,11723.0,6177.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-08,10598.0,7782.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-09,15170.0,5964.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-10,12779.0,6369.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-11,11284.0,9104.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-12,13643.0,5448.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-13,13134.0,7930.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-14,7279.0,6387.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-15,8598.0,9448.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-16,4249.0,21791.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-17,6543.0,11983.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-18,7392.0,18082.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-19,6135.0,11903.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-20,7686.0,27754.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-21,9529.0,35900.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-22,10155.0,29702.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-23,12511.0,9909.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-24,16773.0,9266.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-25,17334.0,8622.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-26,16606.0,5697.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-27,20591.0,7767.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-28,23726.0,8715.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-29,27111.0,10491.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-30,19700.0,6509.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-08-31,14785.0,9751.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-09-01,12813.0,7161.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-09-02,10418.0,5223.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-09-03,5772.0,6688.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-09-04,9491.0,7278.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-09-05,9639.0,13176.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-09-06,5836.0,6730.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-09-07,3935.0,6765.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-09-08,6579.0,5954.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-09-09,6553.0,6437.0
Special:Search_es.wikipedia.org_desktop_all-agents,NLinear,2017-09-10,7527.0,6211.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-09,15500.0,15279.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-10,19379.0,15665.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-11,20975.0,15067.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-12,17709.0,12358.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-13,18818.0,12708.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-14,18562.0,12234.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-15,23959.0,13330.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-16,18458.0,17273.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-17,19550.0,14138.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-18,18303.0,13540.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-19,20846.0,13636.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-20,14897.0,13456.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-21,15434.0,13325.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-22,17264.0,14179.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-23,9526.0,15542.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-24,10583.0,12508.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-25,9378.0,12560.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-26,10458.0,11868.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-27,12592.0,11468.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-28,17405.0,12179.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-29,13168.0,12349.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-30,6644.0,13669.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-31,2647.0,11421.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-01,3092.0,12180.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-02,5000.0,11731.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-03,11174.0,10850.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-04,15753.0,11616.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-05,16818.0,13764.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-06,11058.0,15037.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-07,13865.0,13633.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-08,17706.0,12739.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-09,18621.0,13010.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-10,18076.0,12613.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-11,28349.0,12329.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-12,24558.0,13756.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-13,22888.0,15187.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-14,21360.0,12334.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-15,19736.0,15161.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-16,19887.0,13259.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-17,25217.0,12920.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-18,22532.0,14047.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-19,23571.0,12891.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-20,15090.0,14220.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-21,23439.0,23163.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-22,17404.0,13651.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-23,19221.0,12618.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-24,23817.0,11631.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-25,24581.0,11015.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-26,21991.0,11896.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-27,10006.0,12366.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-28,2449.0,12265.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-29,2700.0,11568.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-30,3279.0,11510.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-31,13322.0,11665.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-01,16905.0,12574.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-02,18539.0,13074.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-03,21155.0,15501.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-04,22758.0,12940.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-05,4385.0,11532.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-06,12632.0,13481.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-07,22033.0,14570.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-08,30908.0,13177.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-09,26628.0,17639.0
Johnny_Depp_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-10,24750.0,0.0
Special:CreateAccount_commons.wikimedia.org_mobile-web_all-agents,NLinear,2017-07-09,48230.0,59957.0
Special:CreateAccount_commons.wikimedia.org_mobile-web_all-agents,NLinear,2017-07-10,40219.0,4709.0
Special:CreateAccount_commons.wikimedia.org_mobile-web_all-agents,NLinear,2017-07-11,31324.0,32825.0
Special:CreateAccount_commons.wikimedia.org_mobile-web_all-agents,NLinear,2017-07-12,18318.0,16073.0
Special:CreateAccount_commons.wikimedia.org_mobile-web_all-agents,NLinear,2017-07-13,47718.0,11860.0
